Time [s],CMD,CLK,D0,D1,D2,D3
2026-09-09T22:54:25.002410875+00:00,0,1,1,1,1,1
2026-09-09T22:54:25.002414750+00:00,0,0,1,1,1,1
2026-09-09T22:54:25.002416875+00:00,0,1,1,1,1,1
2026-09-09T22:54:25.002420750+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002422875+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002426375+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002429000+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002432500+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002435000+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002450625+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002454000+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002456875+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002459625+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002464500+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002467750+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002470750+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002473500+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002476875+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002479750+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002482750+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002485625+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002488625+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002491375+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002494750+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002497625+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002579875+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002583375+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002587750+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002590000+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002594625+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002597125+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002601625+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002603875+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002608750+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002611000+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002615500+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002618000+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002622625+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002624750+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002629750+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002632875+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002639125+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002641625+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002646500+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002648750+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002653250+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002655750+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002660375+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002662500+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002667500+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002669625+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002674250+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002676750+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002681250+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002683500+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002688125+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002690625+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002695125+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002697375+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002702250+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002704500+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002709000+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002711500+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002716125+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002718250+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002724625+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002727125+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002732000+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002734250+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002738875+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002741375+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002745875+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002748125+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002753000+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002755250+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002759750+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002762250+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002766875+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002769000+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002773625+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002776125+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002780750+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002782875+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002787875+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002790000+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002794625+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002797125+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002801625+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.002803875+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.002809875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.002813000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.002818125+00:00,1,0,1,1,0,1
2026-09-09T22:54:25.002820875+00:00,1,1,1,1,0,1
2026-09-09T22:54:25.002827375+00:00,1,0,1,0,1,0
2026-09-09T22:54:25.002829625+00:00,1,1,1,0,1,0
2026-09-09T22:54:25.002836625+00:00,1,0,0,0,0,1
2026-09-09T22:54:25.002839750+00:00,1,1,0,0,0,1
2026-09-09T22:54:25.002846000+00:00,1,0,1,0,0,1
2026-09-09T22:54:25.002848500+00:00,1,1,1,0,0,1
2026-09-09T22:54:25.002855875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.002858625+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.002864875+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.002867625+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.002874250+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.002876375+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.002882875+00:00,1,0,1,0,1,0
2026-09-09T22:54:25.002885375+00:00,1,1,1,0,1,0
2026-09-09T22:54:25.002892250+00:00,1,0,1,1,0,0
2026-09-09T22:54:25.002896500+00:00,1,1,1,1,0,0
2026-09-09T22:54:25.002903000+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.002905125+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.002911250+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.002914375+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.002920750+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.002923250+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.002930250+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.002933000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.002938500+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.002941000+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.002946875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.002949000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.002955500+00:00,1,0,1,1,0,0
2026-09-09T22:54:25.002958000+00:00,1,1,1,1,0,0
2026-09-09T22:54:25.002965000+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.002967875+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.002973500+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.002976000+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.002984125+00:00,1,0,0,1,1,1
2026-09-09T22:54:25.002987000+00:00,1,1,0,1,1,1
2026-09-09T22:54:25.002993375+00:00,1,0,1,1,0,0
2026-09-09T22:54:25.002995875+00:00,1,1,1,1,0,0
2026-09-09T22:54:25.003002750+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.003005875+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.003012250+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003014750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003021625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003024750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003031000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003033500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003039375+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.003041500+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.003048250+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.003050750+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.003057375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003059500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003066000+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.003069250+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.003075125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003077250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003082875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003085375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003092250+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003095375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003101625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003104125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003111000+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.003113125+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.003119625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003122125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003128875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003131125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003137625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003140125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003147375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003150000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003157875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003161000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003167625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003169750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003176125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003178875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003185125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003188000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003193875+00:00,1,0,1,0,0,1
2026-09-09T22:54:25.003194000+00:00,1,0,0,0,0,1
2026-09-09T22:54:25.003196750+00:00,1,1,0,0,0,1
2026-09-09T22:54:25.003203750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003206625+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003213125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003215625+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003222500+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003225625+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003231750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003234625+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003242750+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.003245625+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.003251875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003254375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003260125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003262250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003267625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003270375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003277000+00:00,1,0,1,1,1,1
2026-09-09T22:54:25.003279250+00:00,1,1,1,1,1,1
2026-09-09T22:54:25.003284875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003287375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003294125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003297250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003303500+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003306375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003313000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003315125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003321750+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.003324000+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.003331375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003334250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003340375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003342875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003349750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003352000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003358125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003361000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003367625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003369750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003376250+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003378750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003385625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003388750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003394875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003397750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003404000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003404125+00:00,1,0,1,1,0,1
2026-09-09T22:54:25.003406500+00:00,1,1,1,1,0,1
2026-09-09T22:54:25.003414625+00:00,1,0,1,0,0,1
2026-09-09T22:54:25.003417500+00:00,1,1,1,0,0,1
2026-09-09T22:54:25.003424625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003427500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003434000+00:00,1,0,1,1,0,0
2026-09-09T22:54:25.003436500+00:00,1,1,1,1,0,0
2026-09-09T22:54:25.003443625+00:00,1,0,1,0,0,1
2026-09-09T22:54:25.003446500+00:00,1,1,1,0,0,1
2026-09-09T22:54:25.003452750+00:00,1,0,1,1,1,0
2026-09-09T22:54:25.003455500+00:00,1,1,1,1,1,0
2026-09-09T22:54:25.003462250+00:00,1,0,1,1,0,0
2026-09-09T22:54:25.003465375+00:00,1,1,1,1,0,0
2026-09-09T22:54:25.003471875+00:00,1,0,1,1,0,1
2026-09-09T22:54:25.003474375+00:00,1,1,1,1,0,1
2026-09-09T22:54:25.003481000+00:00,1,0,1,0,0,1
2026-09-09T22:54:25.003481125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003483250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003489875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003492375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003500375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003503250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003509375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003512125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003518750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003521000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003527375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003529875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003536750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003538875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003545500+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003547875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003554500+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003557000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003563125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003566000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003572250+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003574750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003581250+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003583750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003591375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003593875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003599750+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.003602625+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.003609625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003612500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003618750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003621625+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003628125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003630375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003635875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003638375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003645125+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003647375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003653875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003656375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003663000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003665125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003673125+00:00,1,0,1,0,0,0
2026-09-09T22:54:25.003676250+00:00,1,1,1,0,0,0
2026-09-09T22:54:25.003682625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003685125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003691625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003694125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003700875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003703000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003709500+00:00,1,0,0,1,1,0
2026-09-09T22:54:25.003712000+00:00,1,1,0,1,1,0
2026-09-09T22:54:25.003719000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003721875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003727375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003729875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003736625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003738750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003743875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003746750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003753625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003755750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003763375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003765625+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003771625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003774750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003780875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003783625+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003790000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003792500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003798000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003800500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003807500+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003810625+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003816750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003819500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003826000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003828500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003834750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003837250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003845500+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003848250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003854750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003857250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003863875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003866125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003871625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003874125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003881250+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003884000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003890500+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003893000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003899875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003902000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003908375+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003910875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003917750+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003920000+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003926000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003928875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003936000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003938875+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003945000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003947750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003954375+00:00,1,0,0,0,0,1
2026-09-09T22:54:25.003956875+00:00,1,1,0,0,0,1
2026-09-09T22:54:25.003962875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003965750+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003972250+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003974500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003980000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.003982500+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.003989375+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.003992500+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.003998625+00:00,1,0,1,0,0,1
2026-09-09T22:54:25.004001375+00:00,1,1,1,0,0,1
2026-09-09T22:54:25.004008500+00:00,1,0,0,1,1,1
2026-09-09T22:54:25.004011250+00:00,1,1,0,1,1,1
2026-09-09T22:54:25.004019250+00:00,1,0,1,0,1,1
2026-09-09T22:54:25.004021375+00:00,1,1,1,0,1,1
2026-09-09T22:54:25.004028000+00:00,1,0,1,0,0,0
2026-09-09T22:54:25.004030125+00:00,1,1,1,0,0,0
2026-09-09T22:54:25.004035875+00:00,1,0,1,0,1,0
2026-09-09T22:54:25.004038375+00:00,1,1,1,0,1,0
2026-09-09T22:54:25.004045000+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.004047250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.004053750+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.004056250+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.004062750+00:00,1,0,1,1,1,0
2026-09-09T22:54:25.004065000+00:00,1,1,1,1,1,0
2026-09-09T22:54:25.004070625+00:00,1,0,1,0,1,1
2026-09-09T22:54:25.004073125+00:00,1,1,1,0,1,1
2026-09-09T22:54:25.004079875+00:00,1,0,1,0,1,0
2026-09-09T22:54:25.004082000+00:00,1,1,1,0,1,0
2026-09-09T22:54:25.004088250+00:00,1,0,1,1,0,0
2026-09-09T22:54:25.004091125+00:00,1,1,1,1,0,0
2026-09-09T22:54:25.004097875+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.004101125+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.004108750+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.004111875+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.004118500+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.004120750+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.004127250+00:00,1,0,1,1,0,0
2026-09-09T22:54:25.004129750+00:00,1,1,1,1,0,0
2026-09-09T22:54:25.004136875+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.004139875+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.004146250+00:00,1,0,1,0,0,0
2026-09-09T22:54:25.004148875+00:00,1,1,1,0,0,0
2026-09-09T22:54:25.004155625+00:00,1,0,1,0,1,0
2026-09-09T22:54:25.004158625+00:00,1,1,1,0,1,0
2026-09-09T22:54:25.004165125+00:00,1,0,1,1,0,0
2026-09-09T22:54:25.004165250+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.004167750+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.004174500+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.004177500+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.004183875+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.004186375+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.004194625+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.004197625+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.004203750+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.004203875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.004206375+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.004212875+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.004215500+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.004221625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.004224250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.004231125+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.004234375+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.004240625+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.004243250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.004249750+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.004252375+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.004258500+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.004261125+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.004267500+00:00,1,0,0,1,0,0
2026-09-09T22:54:25.004270125+00:00,1,1,0,1,0,0
2026-09-09T22:54:25.004277875+00:00,1,0,0,0,0,0
2026-09-09T22:54:25.004281250+00:00,1,1,0,0,0,0
2026-09-09T22:54:25.004287750+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.004291000+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.004297250+00:00,1,0,0,1,1,0
2026-09-09T22:54:25.004299875+00:00,1,1,0,1,1,0
2026-09-09T22:54:25.004306625+00:00,1,0,0,0,1,0
2026-09-09T22:54:25.004309875+00:00,1,1,0,0,1,0
2026-09-09T22:54:25.004316125+00:00,1,0,1,0,0,0
